Year,State,CoC Name,Org Name,Program Name,Program Type,Award Amount
2024,LA,,"Lake Charles, LA",CDBG,,680104
2024,LA,,Louisiana,CDBG,,22499042
2024,LA,,"Monroe, LA",CDBG,,732121
2024,LA,,"New Orleans, LA",CDBG,,12778586
2024,LA,,"Shreveport, LA",CDBG,,1987413
2024,LA,,"Slidell, LA",CDBG,,189690
2024,LA,,"St. Tammany Parish, LA",CDBG,,1340616
2024,LA,,"Thibodaux, LA",CDBG,,133345
2024,MA,,"Arlington, MA",CDBG,,1059520
2024,MA,,"Attleboro, MA",CDBG,,387847
2024,MA,,"Barnstable, MA",CDBG,,313652
2024,MA,,"Boston, MA",CDBG,,17196200
2024,MA,,"Brockton, MA",CDBG,,1319856
2024,MA,,"Brookline, MA",CDBG,,1381330
2024,MA,,"Cambridge, MA",CDBG,,2581476
2024,MA,,"Chicopee, MA",CDBG,,1170806
2024,MA,,"Fall River, MA",CDBG,,2584036
2024,MA,,"Fitchburg, MA",CDBG,,919836
2024,MA,,"Framingham, MA",CDBG,,495542
2024,MA,,"Gloucester, MA",CDBG,,678722
2024,MA,,"Haverhill, MA",CDBG,,947975
2024,MA,,"Holyoke, MA",CDBG,,1194002
2024,MA,,"Lawrence, MA",CDBG,,1620794
2024,MA,,"Leominster, MA",CDBG,,473434
2024,MA,,"Lowell, MA",CDBG,,2141212
2024,MA,,"Lynn, MA",CDBG,,2109274
2024,MA,,"Malden, MA",CDBG,,1436486
2024,MA,,Massachusetts,CDBG,,34869850
2024,MA,,"Medford, MA",CDBG,,1384050
2024,MA,,"New Bedford, MA",CDBG,,2630837
2024,MA,,"Newton, MA",CDBG,,1857615
2024,MA,,"Northampton, MA",CDBG,,632617
2024,MA,,"Peabody, MA",CDBG,,422510
2024,MA,,"Pittsfield, MA",CDBG,,1242394
2024,MA,,"Plymouth, MA",CDBG,,395902
2024,MA,,"Quincy, MA",CDBG,,1797455
2024,MA,,"Revere, MA",CDBG,,745808
2024,MA,,"Salem, MA",CDBG,,1087373
2024,MA,,"Somerville, MA",CDBG,,2489737
2024,MA,,"Springfield, MA",CDBG,,3740488
2024,MA,,"Taunton, MA",CDBG,,830022
2024,MA,,"Waltham, MA",CDBG,,871572
2024,MA,,"Westfield, MA",CDBG,,387173
2024,MA,,"Weymouth, MA",CDBG,,726945
2024,MA,,"Worcester, MA",CDBG,,4261392
2024,MA,,"Yarmouth, MA",CDBG,,128173
2024,MD,,"Annapolis, MD",CDBG,,267242
2024,MD,,"Anne Arundel County, MD",CDBG,,2139410
2024,MD,,"Baltimore County, MD",CDBG,,4412180
2024,MD,,"Baltimore, MD",CDBG,,20756686
2024,MD,,"Bowie, MD",CDBG,,197279
2024,MD,,"Cumberland, MD",CDBG,,777495
2024,MD,,"Frederick, MD",CDBG,,435469
2024,MD,,"Gaithersburg, MD",CDBG,,537709
2024,MD,,"Hagerstown, MD",CDBG,,831982
2024,MD,,"Harford County, MD",CDBG,,1054188
2024,MD,,"Howard County, MD",CDBG,,1326730
2024,MD,,Maryland,CDBG,,8369791
2024,MD,,"Montgomery County, MD",CDBG,,5066291
2024,MD,,"Prince George's County, MD",CDBG,,5613506
2024,MD,,"Salisbury, MD",CDBG,,346673
2024,ME,,"Auburn, ME",CDBG,,508342
2024,ME,,"Bangor, ME",CDBG,,821802
2024,ME,,"Biddeford, ME",CDBG,,393621
2024,ME,,"Cumberland County, ME",CDBG,,1556118
2024,ME,,"Lewiston, ME",CDBG,,788093
2024,ME,,Maine,CDBG,,11808636
2024,ME,,"Portland, ME",CDBG,,1833541
2024,MI,,"Battle Creek, MI",CDBG,,1228110
2024,MI,,"Bay City, MI",CDBG,,1278833
2024,MI,,"Benton Harbor, MI",CDBG,,389046
2024,MI,,"Canton Township, MI",CDBG,,400685
2024,MI,,"Clinton Township, MI",CDBG,,607341
2024,MI,,"Dearborn Heights, MI",CDBG,,982315
2024,MI,,"Dearborn, MI",CDBG,,1838904
2024,MI,,"Detroit, MI",CDBG,,32759210
2024,MI,,"East Lansing, MI",CDBG,,421420
2024,MI,,"Farmington Hills, MI",CDBG,,365398
2024,MI,,"Flint, MI",CDBG,,3686126
2024,MI,,"Genesee County, MI",CDBG,,1833083
2024,MI,,"Grand Rapids, MI",CDBG,,3719295
2024,MI,,"Holland, MI",CDBG,,330628
2024,MI,,"Jackson, MI",CDBG,,1217001
2024,MI,,"Kalamazoo, MI",CDBG,,1594631
2024,MI,,"Kent County, MI",CDBG,,1624667
2024,MI,,"Lansing, MI",CDBG,,2031586
2024,MI,,"Lincoln Park, MI",CDBG,,774739
2024,MI,,"Livonia, MI",CDBG,,325631
2024,MI,,"Macomb County, MI",CDBG,,1969288
2024,MI,,Michigan,CDBG,,33073641
2024,MI,,"Midland, MI",CDBG,,210882
2024,MI,,"Monroe, MI",CDBG,,445898
2024,MI,,"Muskegon Heights, MI",CDBG,,419231
2024,MI,,"Muskegon, MI",CDBG,,885059
2024,MI,,"Niles, MI",CDBG,,275236
2024,MI,,"Norton Shores, MI",CDBG,,124988
2024,MI,,"Oakland County, MI",CDBG,,3645249
2024,MI,,"Pontiac, MI",CDBG,,1473045
2024,MI,,"Port Huron, MI",CDBG,,687513
2024,MI,,"Portage, MI",CDBG,,202549
2024,MI,,"Redford, MI",CDBG,,846005
2024,MI,,"Roseville, MI",CDBG,,567787
2024,MI,,"Royal Oak, MI",CDBG,,1179934
2024,MI,,"Saginaw, MI",CDBG,,2049100
2024,MI,,"Southfield, MI",CDBG,,397949
2024,MI,,"St. Clair Shores, MI",CDBG,,869962
2024,MI,,"Sterling Heights, MI",CDBG,,780704
2024,MI,,"Taylor, MI",CDBG,,454237
2024,MI,,"Traverse City, MI",CDBG,,365323
2024,MI,,"Warren, MI",CDBG,,1042198
2024,MI,,"Washtenaw County, MI",CDBG,,2172792
2024,MI,,"Waterford Township, MI",CDBG,,354512
2024,MI,,"Wayne County, MI",CDBG,,5450137
2024,MI,,"Westland, MI",CDBG,,1013102
2024,MI,,"Wyoming, MI",CDBG,,490338
2024,MN,,"Anoka County, MN",CDBG,,1617853
2024,MN,,"Bloomington, MN",CDBG,,475718
2024,MN,,"Dakota County, MN",CDBG,,1873895
2024,MN,,"Duluth, MN",CDBG,,2352496
2024,MN,,"Eden Prairie, MN",CDBG,,286785
2024,MN,,"Hennepin County, MN",CDBG,,2918805
2024,MN,,"Mankato, MN",CDBG,,422651
2024,MN,,"Minneapolis, MN",CDBG,,10982414
2024,MN,,Minnesota,CDBG,,18836467
2024,MN,,"Moorhead, MN",CDBG,,342210
2024,MN,,"Plymouth, MN",CDBG,,267284
2024,MN,,"Ramsey County, MN",CDBG,,1178031
2024,MN,,"Rochester, MN",CDBG,,672785
2024,MN,,"St. Cloud, MN",CDBG,,687541
2024,MN,,"St. Louis County, MN",CDBG,,1937596
2024,MN,,"St. Paul, MN",CDBG,,6765326
2024,MN,,"Washington County, MN",CDBG,,677231
2024,MN,,"Woodbury, MN",CDBG,,252918
2024,MO,,"Blue Springs, MO",CDBG,,261291
2024,MO,,"Columbia, MO",CDBG,,1014084
2024,MO,,"Florissant, MO",CDBG,,279583
2024,MO,,"Independence, MO",CDBG,,861925
2024,MO,,"Jefferson City, MO",CDBG,,272168
2024,MO,,"Jefferson County, MO",CDBG,,1086343
2024,MO,,"Joplin, MO",CDBG,,542295
2024,MO,,"Kansas City, MO",CDBG,,7591888
2024,MO,,"Lees Summit, MO",CDBG,,342628
2024,MO,,Missouri,CDBG,,23059848
2024,MO,,"O'Fallon, MO",CDBG,,349633
2024,MO,,"Springfield, MO",CDBG,,1569131
2024,MO,,"St. Charles County, MO",CDBG,,1042065
2024,MO,,"St. Joseph, MO",CDBG,,1491016
2024,MO,,"St. Louis County, MO",CDBG,,5733551
2024,MO,,"St. Louis, MO",CDBG,,17778826
2024,MP,,Northern Mariana Islands,CDBG,,980125
2024,MS,,"Biloxi, MS",CDBG,,403868
2024,MS,,"Gulfport, MS",CDBG,,759822
2024,MS,,"Hattiesburg, MS",CDBG,,542388
2024,MS,,"Jackson, MS",CDBG,,1784212
2024,MS,,Mississippi,CDBG,,24088947
2024,MS,,"Moss Point, MS",CDBG,,103001
2024,MS,,"Pascagoula, MS",CDBG,,212478
2024,MT,,"Billings, MT",CDBG,,651536
2024,MT,,"Bozeman, MT",CDBG,,325859
2024,MT,,"Great Falls, MT",CDBG,,777762
2024,MT,,"Missoula, MT",CDBG,,533969
2024,MT,,Montana,CDBG,,6172506
2024,NC,,"Asheville, NC",CDBG,,1003034
2024,NC,,"Burlington, NC",CDBG,,458352
2024,NC,,"Cary, NC",CDBG,,746603
2024,NC,,"Chapel Hill, NC",CDBG,,437331
2024,NC,,"Charlotte, NC",CDBG,,5542450
2024,NC,,"Concord, NC",CDBG,,528369
2024,NC,,"Cumberland County, NC",CDBG,,904212
2024,NC,,"Durham, NC",CDBG,,2002760
2024,NC,,"Fayetteville, NC",CDBG,,1708868
2024,NC,,"Gastonia, NC",CDBG,,561053
2024,NC,,"Goldsboro, NC",CDBG,,351152
2024,NC,,"Greensboro, NC",CDBG,,2362473
2024,NC,,"Greenville, NC",CDBG,,886512
2024,NC,,"Hickory, NC",CDBG,,340621
2024,NC,,"High Point, NC",CDBG,,799042
2024,NC,,"Jacksonville, NC",CDBG,,437780
2024,NC,,"Kannapolis, NC",CDBG,,376394
2024,NC,,"Lenoir, NC",CDBG,,138743
2024,NC,,"Mecklenburg County, NC",CDBG,,1029098
2024,NC,,"Mooresville, NC",CDBG,,237529
2024,NC,,"Morganton, NC",CDBG,,205934
2024,NC,,"New Bern, NC",CDBG,,291714
2024,NC,,North Carolina,CDBG,,46272979
2024,NC,,"Raleigh, NC",CDBG,,2877282
2024,NC,,"Rocky Mount, NC",CDBG,,495363
2024,NC,,"Salisbury, NC",CDBG,,337641
2024,NC,,"Union County, NC",CDBG,,1089281
2024,NC,,"Wake County, NC",CDBG,,2162530
2024,NC,,"Wilmington, NC",CDBG,,894587
2024,NC,,"Winston-Salem, NC",CDBG,,2021331
2024,ND,,"Bismarck, ND",CDBG,,371960
2024,ND,,"Fargo, ND",CDBG,,822824
2024,ND,,"Grand Forks, ND",CDBG,,466607
2024,ND,,"Minot, ND",CDBG,,331580
2024,ND,,North Dakota,CDBG,,3515583
2024,NE,,"Bellevue, NE",CDBG,,315504
2024,NE,,"Grand Island, NE",CDBG,,339374
2024,NE,,"Lincoln, NE",CDBG,,1883320
2024,NE,,Nebraska,CDBG,,10539100
2024,NE,,"Omaha, NE",CDBG,,4224903
2024,NH,,"Dover, NH",CDBG,,317185
2024,NH,,"Manchester, NH",CDBG,,1588883
2024,NH,,"Nashua, NH",CDBG,,660531
2024,NH,,New Hampshire,CDBG,,9353201
2024,NH,,"Portsmouth, NH",CDBG,,527797
2024,NH,,"Rochester, NH",CDBG,,246681
2024,NJ,,"Asbury Park, NJ",CDBG,,410148
2024,NJ,,"Atlantic City, NJ",CDBG,,1359025
2024,NJ,,"Atlantic County, NJ",CDBG,,1214651
2024,NJ,,"Bayonne, NJ",CDBG,,1366213
2024,NJ,,"Bergen County, NJ",CDBG,,9126696
2024,NJ,,"Bloomfield, NJ",CDBG,,979945
2024,NJ,,"Brick Township, NJ",CDBG,,285486
2024,NJ,,"Bridgeton, NJ",CDBG,,331278
2024,NJ,,"Burlington County, NJ",CDBG,,1597721
2024,NJ,,"Camden County, NJ",CDBG,,2423220
2024,NJ,,"Camden, NJ",CDBG,,2477953
2024,NJ,,"Cherry Hill, NJ",CDBG,,411647
2024,NJ,,"Clifton, NJ",CDBG,,1238640
2024,NJ,,"East Orange, NJ",CDBG,,1414194
2024,NJ,,"Edison, NJ",CDBG,,674692
2024,NJ,,"Elizabeth, NJ",CDBG,,1622245
2024,NJ,,"Essex County, NJ",CDBG,,5279531
2024,NJ,,"Ewing Township, NJ",CDBG,,271379
2024,NJ,,"Franklin Township, NJ",CDBG,,331646
2024,NJ,,"Gloucester County, NJ",CDBG,,1374880
2024,NJ,,"Gloucester Township, NJ",CDBG,,299806
2024,NJ,,"Hamilton Township, NJ",CDBG,,622009
2024,NJ,,"Hoboken, NJ",CDBG,,1057610
2024,NJ,,"Hudson County, NJ",CDBG,,2093084
2024,NJ,,"Irvington, NJ",CDBG,,1107794
2024,NJ,,"Jersey City, NJ",CDBG,,5267978
2024,NJ,,"Lakewood Township, NJ",CDBG,,1634256
2024,NJ,,"Long Branch, NJ",CDBG,,457589
2024,NJ,,"Middlesex County, NJ",CDBG,,1689104
2024,NJ,,"Middletown, NJ",CDBG,,265633
2024,NJ,,"Millville, NJ",CDBG,,315087
2024,NJ,,"Monmouth County, NJ",CDBG,,2494675
2024,NJ,,"Morris County, NJ",CDBG,,1897964
2024,NJ,,"New Brunswick, NJ",CDBG,,842316
2024,NJ,,New Jersey,CDBG,,6730317
2024,NJ,,"Newark, NJ",CDBG,,6903166
2024,NJ,,"North Bergen, NJ",CDBG,,763658
2024,NJ,,"Ocean City, NJ",CDBG,,280667
2024,NJ,,"Ocean County, NJ",CDBG,,1356684
2024,NJ,,"Old Bridge Township, NJ",CDBG,,337523
2024,NJ,,"Parsippany-Troyhills, NJ",CDBG,,243764
2024,NJ,,"Passaic County, NJ",CDBG,,989159
2024,NJ,,"Passaic, NJ",CDBG,,1227560
2024,NJ,,"Paterson, NJ",CDBG,,2766844
2024,NJ,,"Perth Amboy, NJ",CDBG,,743108
2024,NJ,,"Piscataway Township, NJ",CDBG,,293017
2024,NJ,,"Princeton, NJ",CDBG,,189055
2024,NJ,,"Sayreville, NJ",CDBG,,216557
2024,NJ,,"Somerset County, NJ",CDBG,,1067192
2024,NJ,,"Toms River, NJ",CDBG,,413259
2024,NJ,,"Trenton, NJ",CDBG,,2678757
2024,NJ,,"Union City, NJ",CDBG,,1131991
2024,NJ,,"Union County, NJ",CDBG,,4543983
2024,NJ,,"Union Township, NJ",CDBG,,619914
2024,NJ,,"Vineland, NJ",CDBG,,435750
2024,NJ,,"Wayne, NJ",CDBG,,167322
2024,NJ,,"Woodbridge, NJ",CDBG,,660294
2024,NM,,"Albuquerque, NM",CDBG,,4221830
2024,NM,,"Farmington, NM",CDBG,,454795
2024,NM,,"Las Cruces, NM",CDBG,,1056272
2024,NM,,New Mexico,CDBG,,11038481
2024,NM,,"Rio Rancho, NM",CDBG,,470571
2024,NM,,"Santa Fe, NM",CDBG,,623117
2024,NV,,"Carson City, NV",CDBG,,393248
2024,NV,,"Clark County, NV",CDBG,,8474967
2024,NV,,"Henderson, NV",CDBG,,1618477
2024,NV,,"Las Vegas, NV",CDBG,,5237805
2024,NV,,Nevada,CDBG,,2898567
2024,NV,,"North Las Vegas, NV",CDBG,,1962129
2024,NV,,"Reno, NV",CDBG,,1988436
2024,NV,,"Sparks, NV",CDBG,,688234
2024,NY,,"Albany, NY",CDBG,,3080288
2024,NY,,"Amherst, NY",CDBG,,637351
2024,NY,,"Auburn, NY",CDBG,,855809
2024,NY,,"Babylon, NY",CDBG,,1110653
2024,NY,,"Binghamton, NY",CDBG,,1788830
2024,NY,,"Brookhaven Town, NY",CDBG,,2135886
2024,NY,,"Buffalo, NY",CDBG,,13202268
2024,NY,,"Cheektowaga, NY",CDBG,,972451
2024,NY,,"Colonie, NY",CDBG,,345117
2024,NY,,"Dunkirk, NY",CDBG,,441288
2024,NY,,"Dutchess County, NY",CDBG,,1545100
2024,NY,,"Elmira, NY",CDBG,,1102073
2024,NY,,"Erie County, NY",CDBG,,3007262
2024,NY,,"Glens Falls, NY",CDBG,,473559
2024,NY,,"Greece, NY",CDBG,,552227
2024,NY,,"Hamburg, NY",CDBG,,434351
2024,NY,,"Huntington, NY",CDBG,,808016
2024,NY,,"Irondequoit, NY",CDBG,,881850
2024,NY,,"Islip, NY",CDBG,,1712771
2024,NY,,"Ithaca, NY",CDBG,,652031
2024,NY,,"Jamestown, NY",CDBG,,1104690
2024,NY,,"Kingston, NY",CDBG,,714873
2024,NY,,"Kiryas Joel Village, NY",CDBG,,684885
2024,NY,,"Middletown, NY",CDBG,,447668
2024,NY,,"Monroe County, NY",CDBG,,1828245
2024,NY,,"Mount Vernon, NY",CDBG,,1645812
2024,NY,,"Nassau County, NY",CDBG,,13407154
2024,NY,,"New Rochelle, NY",CDBG,,1447546
2024,NY,,New York,CDBG,,47456120
2024,NY,,"New York, NY",CDBG,,171459454
2024,NY,,"Newburgh, NY",CDBG,,814957
2024,NY,,"Niagara Falls, NY",CDBG,,2198802
2024,NY,,"Onondaga County, NY",CDBG,,2261303
2024,NY,,"Orange County, NY",CDBG,,1644766
2024,NY,,"Poughkeepsie, NY",CDBG,,841776
2024,NY,,"Rochester, NY",CDBG,,8201087
2024,NY,,"Rockland County, NY",CDBG,,2681924
2024,NY,,"Rome, NY",CDBG,,964731
2024,NY,,"Saratoga Springs, NY",CDBG,,332758
2024,NY,,"Schenectady, NY",CDBG,,2101045
2024,NY,,"Suffolk County, NY",CDBG,,1325061
2024,NY,,"Syracuse, NY",CDBG,,4920269
2024,NY,,"Tonawanda, NY",CDBG,,1616580
2024,NY,,"Troy, NY",CDBG,,1696538
2024,NY,,"Union, NY",CDBG,,1255211
2024,NY,,"Utica, NY",CDBG,,2402334
2024,NY,,"Watertown, NY",CDBG,,882736
2024,NY,,"Westchester County, NY",CDBG,,4438390
2024,NY,,"White Plains, NY",CDBG,,895038
2024,NY,,"Yonkers, NY",CDBG,,3403142
2024,OH,,"Akron, OH",CDBG,,5849932
2024,OH,,"Alliance, OH",CDBG,,633510
2024,OH,,"Barberton, OH",CDBG,,662410
2024,OH,,"Bowling Green, OH",CDBG,,282486
2024,OH,,"Butler County, OH",CDBG,,1263702
2024,OH,,"Canton, OH",CDBG,,2551559
2024,OH,,"Cincinnati, OH",CDBG,,11172581
2024,OH,,"Clermont County, OH",CDBG,,1017399
2024,OH,,"Cleveland Heights, OH",CDBG,,1555432
2024,OH,,"Cleveland, OH",CDBG,,19883456
2024,OH,,"Columbus, OH",CDBG,,7476504
2024,OH,,"Cuyahoga County, OH",CDBG,,4055322
2024,OH,,"Cuyahoga Falls, OH",CDBG,,683682
2024,OH,,"Dayton, OH",CDBG,,5479181
2024,OH,,"East Cleveland, OH",CDBG,,938808
2024,OH,,"Elyria, OH",CDBG,,750039
2024,OH,,"Euclid, OH",CDBG,,1019918
2024,OH,,"Fairborn, OH",CDBG,,244917
2024,OH,,"Franklin County, OH",CDBG,,2041576
2024,OH,,"Hamilton County, OH",CDBG,,3382943
2024,OH,,"Hamilton, OH",CDBG,,1298092
2024,OH,,"Kent, OH",CDBG,,283425
2024,OH,,"Kettering, OH",CDBG,,515862
2024,OH,,"Lake County, OH",CDBG,,1346983
2024,OH,,"Lakewood, OH",CDBG,,1901823
2024,OH,,"Lancaster, OH",CDBG,,488022
2024,OH,,"Lima, OH",CDBG,,1053935
2024,OH,,"Lorain, OH",CDBG,,1314946
2024,OH,,"Mansfield, OH",CDBG,,858503
2024,OH,,"Marietta, OH",CDBG,,374700
2024,OH,,"Massillon, OH",CDBG,,651742
2024,OH,,"Mentor, OH",CDBG,,162641
2024,OH,,"Middletown, OH",CDBG,,615629
2024,OH,,"Montgomery County, OH",CDBG,,2001160
2024,OH,,"Newark, OH",CDBG,,767026
2024,OH,,Ohio,CDBG,,45492764
2024,OH,,"Parma, OH",CDBG,,951027
2024,OH,,"Sandusky, OH",CDBG,,715533
2024,OH,,"Springfield, OH",CDBG,,1764153
2024,OH,,"Stark County, OH",CDBG,,1381443
2024,OH,,"Steubenville, OH",CDBG,,589760
2024,OH,,"Summit County, OH",CDBG,,980634
2024,OH,,"Toledo, OH",CDBG,,7134598
2024,OH,,"Warren County, OH",CDBG,,821043
2024,OH,,"Warren, OH",CDBG,,1141431
2024,OH,,"Youngstown, OH",CDBG,,3304685
2024,OK,,"Edmond, OK",CDBG,,537958
2024,OK,,"Enid, OK",CDBG,,491625
2024,OK,,"Lawton, OK",CDBG,,742497
2024,OK,,"Midwest City, OK",CDBG,,415634
2024,OK,,"Moore, OK",CDBG,,345997
2024,OK,,"Norman, OK",CDBG,,944550
2024,OK,,Oklahoma,CDBG,,13963452
2024,OK,,"Oklahoma City, OK",CDBG,,5055205
2024,OK,,"Shawnee, OK",CDBG,,337484
2024,OK,,"Tulsa County, OK",CDBG,,1492079
2024,OK,,"Tulsa, OK",CDBG,,3477760
2024,OR,,"Albany, OR",CDBG,,349123
2024,OR,,"Ashland, OR",CDBG,,162639
2024,OR,,"Beaverton, OR",CDBG,,638385
2024,OR,,"Bend, OR",CDBG,,603058
2024,OR,,"Clackamas County, OR",CDBG,,2177287
2024,OR,,"Corvallis, OR",CDBG,,553215
2024,OR,,"Eugene, OR",CDBG,,1448749
2024,OR,,"Grants Pass, OR",CDBG,,381398
2024,OR,,"Gresham, OR",CDBG,,967772
2024,OR,,"Hillsboro, OR",CDBG,,674813
2024,OR,,"Marion County, OR",CDBG,,1396829
2024,OR,,"Medford, OR",CDBG,,687332
2024,OR,,"Multnomah County, OR",CDBG,,337112
2024,OR,,Oregon,CDBG,,11656242
2024,OR,,"Portland, OR",CDBG,,8389797
2024,OR,,"Redmond, OR",CDBG,,203656
2024,OR,,"Salem, OR",CDBG,,1438707
2024,OR,,"Springfield, OR",CDBG,,534243
2024,OR,,"Washington County, OR",CDBG,,1987614
2024,PA,,"Abington, PA",CDBG,,724467
2024,PA,,"Allegheny County, PA",CDBG,,13201251
2024,PA,,"Allentown, PA",CDBG,,2380753
2024,PA,,"Altoona, PA",CDBG,,1587983
2024,PA,,"Beaver County, PA",CDBG,,3207970
2024,PA,,"Bensalem Township, PA",CDBG,,409121
2024,PA,,"Berks County, PA",CDBG,,2288524
2024,PA,,"Berwick, PA",CDBG,,289751
2024,PA,,"Bethlehem, PA",CDBG,,1415213
2024,PA,,"Bloomsburg, PA",CDBG,,226674
2024,PA,,"Bristol Township, PA",CDBG,,625149
2024,PA,,"Bucks County, PA",CDBG,,2107423
2024,PA,,"Carlisle, PA",CDBG,,341710
2024,PA,,"Chambersburg, PA",CDBG,,299927
2024,PA,,"Chester County, PA",CDBG,,2559181
2024,PA,,"Chester, PA",CDBG,,1245924
2024,PA,,"Cumberland County, PA",CDBG,,1254163
2024,PA,,"Dauphin County, PA",CDBG,,1409459
2024,PA,,"Delaware County, PA",CDBG,,3640772
2024,PA,,"Erie, PA",CDBG,,2971318
2024,PA,,"Harrisburg, PA",CDBG,,1864530
2024,PA,,"Haverford, PA",CDBG,,799884
2024,PA,,"Hazleton, PA",CDBG,,656932
2024,PA,,"Johnstown, PA",CDBG,,1210308
2024,PA,,"Lancaster County, PA",CDBG,,2891573
2024,PA,,"Lancaster, PA",CDBG,,1451253
2024,PA,,"Lebanon, PA",CDBG,,683277
2024,PA,,"Lehigh County, PA",CDBG,,1241195
2024,PA,,"Lower Merion, PA",CDBG,,985310
2024,PA,,"Lower Paxton Township, PA",CDBG,,248487
2024,PA,,"Luzerne County, PA",CDBG,,3885995
2024,PA,,"Mckeesport, PA",CDBG,,946775
2024,PA,,"Millcreek Township, PA",CDBG,,246554
2024,PA,,"Montgomery County, PA",CDBG,,3374053
2024,PA,,"Norristown, PA",CDBG,,772974
2024,PA,,"Northampton County, PA",CDBG,,2248132
2024,PA,,"Penn Hills, PA",CDBG,,699586
2024,PA,,Pennsylvania,CDBG,,40779947
2024,PA,,"Philadelphia, PA",CDBG,,44299290
2024,PA,,"Pittsburgh, PA",CDBG,,13398170
2024,PA,,"Reading, PA",CDBG,,2420031
2024,PA,,"Scranton, PA",CDBG,,2653472
2024,PA,,"Sharon, PA",CDBG,,554128
2024,PA,,"State College, PA",CDBG,,478091
2024,PA,,"Upper Darby, PA",CDBG,,1699247
2024,PA,,"Washington County, PA",CDBG,,3412152
2024,PA,,"Westmoreland County, PA",CDBG,,3653902
2024,PA,,"Wilkes-Barre, PA",CDBG,,1426705
2024,PA,,"Williamsport, PA",CDBG,,1005173
2024,PA,,"York County, PA",CDBG,,2279635
2024,PA,,"York, PA",CDBG,,1366566
2024,PR,,"Aguadilla, PR",CDBG,,908382
2024,PR,,"Arecibo, PR",CDBG,,1396579
2024,PR,,"Bayamon, PR",CDBG,,2205080
2024,PR,,"Cabo Rojo, PR",CDBG,,799340
2024,PR,,"Caguas, PR",CDBG,,1696857
2024,PR,,"Canovanas, PR",CDBG,,652840
2024,PR,,"Carolina, PR",CDBG,,1791553
2024,PR,,"Cayey, PR",CDBG,,564379
2024,PR,,"Cidra, PR",CDBG,,549067
2024,PR,,"Fajardo, PR",CDBG,,488767
2024,PR,,"Guayama, PR",CDBG,,591511
2024,PR,,"Guaynabo, PR",CDBG,,865658
2024,PR,,"Humacao, PR",CDBG,,750158
2024,PR,,"Isabela, PR",CDBG,,705471
2024,PR,,"Juana Diaz, PR",CDBG,,715877
2024,PR,,"Manati, PR",CDBG,,703077
2024,PR,,"Mayagüez, PR",CDBG,,1405898
2024,PR,,"Ponce, PR",CDBG,,2375652
2024,PR,,Puerto Rico,CDBG,,22131554
2024,PR,,"Rio Grande, PR",CDBG,,653933
2024,PR,,"San German, PR",CDBG,,539696
2024,PR,,"San Juan, PR",CDBG,,7054970
2024,PR,,"San Sebastian, PR",CDBG,,659770
2024,PR,,"Toa Alta, PR",CDBG,,794517
2024,PR,,"Toa Baja, PR",CDBG,,1016138
2024,PR,,"Trujillo Alto, PR",CDBG,,761881
2024,PR,,"Vega Baja, PR",CDBG,,859682
2024,PR,,"Yauco, PR",CDBG,,526074
2024,RI,,"Cranston, RI",CDBG,,1086719
2024,RI,,"East Providence, RI",CDBG,,761838
2024,RI,,"Pawtucket, RI",CDBG,,1773127
2024,RI,,"Providence, RI",CDBG,,5417361
2024,RI,,Rhode Island,CDBG,,5655134
2024,RI,,"Warwick, RI",CDBG,,954735
2024,RI,,"Woonsocket, RI",CDBG,,1068500
2024,SC,,"Aiken, SC",CDBG,,189567
2024,SC,,"Anderson, SC",CDBG,,564451
2024,SC,,"Berkeley County, SC",CDBG,,1252433
2024,SC,,"Charleston County, SC",CDBG,,1804614
2024,SC,,"Charleston, SC",CDBG,,920860
2024,SC,,"Columbia, SC",CDBG,,1106616
2024,SC,,"Florence, SC",CDBG,,325064
2024,SC,,"Greenville County, SC",CDBG,,2830875
2024,SC,,"Greenville, SC",CDBG,,704269
2024,SC,,"Hilton Head Island, SC",CDBG,,204194
2024,SC,,"Horry County, SC",CDBG,,1912865
2024,SC,,"Lexington County, SC",CDBG,,1828614
2024,SC,,"Richland County, SC",CDBG,,1718460
2024,SC,,"Rock Hill, SC",CDBG,,488695
2024,SC,,South Carolina,CDBG,,19809810
2024,SC,,"Spartanburg County, SC",CDBG,,1607056
2024,SC,,"Spartanburg, SC",CDBG,,642598
2024,SC,,"Summerville, SC",CDBG,,290556
2024,SC,,"Sumter, SC",CDBG,,368392
2024,SD,,"Rapid City, SD",CDBG,,493735
2024,SD,,"Sioux Falls, SD",CDBG,,1039825
2024,SD,,South Dakota,CDBG,,5680880
2024,TN,,"Bristol, TN",CDBG,,225502
2024,TN,,"Chattanooga, TN",CDBG,,1536707
2024,TN,,"Clarksville, TN",CDBG,,1098422
2024,TN,,"Cleveland, TN",CDBG,,360241
2024,TN,,"Franklin, TN",CDBG,,318746
2024,TN,,"Jackson, TN",CDBG,,609474
2024,TN,,"Johnson City, TN",CDBG,,615512
2024,TN,,"Kingsport, TN",CDBG,,450726
2024,TN,,"Knox County, TN",CDBG,,1143385
2024,TN,,"Knoxville, TN",CDBG,,1624064
2024,TN,,"Memphis, TN",CDBG,,6123518
2024,TN,,"Morristown, TN",CDBG,,340675
2024,TN,,"Murfreesboro, TN",CDBG,,928101
2024,TN,,"Nashville-Davidson County, TN",CDBG,,5074394
2024,TN,,"Oak Ridge, TN",CDBG,,210967
